survey_id,dataset,variable,val_raw,value,notes,Questions,varcode,analysis
ZAF2017ACA_PWID,kp,sex,0,1,,,,
ZAF2017ACA_PWID,kp,sex,1,0,,,,
MOZ2017PLACE_MSM,kp,sex,2,1,,,,
MOZ2017PLACE_PWID,kp,sex,2,1,,,,
MOZ2017PLACE_TGM,kp,sex,2,1,,,,
MOZ2017PLACE_TGW,kp,sex,2,1,,,,
MOZ2021BBS_MSM,kp,sex,Homen,0,,,,
MOZ2021BBS_MSM,kp,sex,Mulher,1,,,,
SWZ2020BBS_MSM,kp,sex,M,0,,,,
BEN2020BBS_TG,kp,sex,1,0,,Sex at birth,,
BEN2020BBS_TG,kp,sex,2,1,,Sex at birth,,
COD2019BBS_PWID,kp,sex,feminin,1,,Enregistrez le sexe du repondant,,
COD2019BBS_PWID,kp,sex,masculin,0,,Enregistrez le sexe du repondant,,
GIN2022BBS_MSM,kp,sex,1,0,,Sexe du repondant,,
GIN2022BBS_MSM,kp,sex,2,1,,Sexe du repondant,,
NGA2014BBS_FSW,kp,sex,1,0,,,,
NGA2014BBS_FSW,kp,sex,2,1,,,,
NGA2014BBS_MSM,kp,sex,1,0,,,,
NGA2014BBS_MSM,kp,sex,2,1,,,,
NGA2014BBS_PWID,kp,sex,1,0,,,,
NGA2014BBS_PWID,kp,sex,2,1,,,,
RWA2018BBS_MSM,kp,sex,1,0,,Was the participant born biologically male?,,
ZWE2019BBS_MSM,kp,sex,1,0,,What was your sex at birth?,,
ZWE2019BBS_MSM,kp,sex,3,,,What was your sex at birth?,,
COG2017BBS_PWID,kp,sex,1,0,,,,
COG2017BBS_PWID,kp,sex,2,1,,,,
COD2022PSE_MSM,kp,sex,1,0,,Sex at birth,,
COD2022PSE_FSW,kp,sex,1,0,,Sex at birth,,
COD2022PSE_FSW,kp,sex,2,1,,Sex at birth,,
COD2022PSE_PWID,kp,sex,1,0,,Sex at birth,,
COD2022PSE_PWID,kp,sex,2,1,,Sex at birth,,
COD2022PSE_TG,kp,sex,1,0,,,,
COD2022BBS_MSM,kp,sex,1,0,,,,
COD2022BBS_FSW,kp,sex,1,1,,Were you borna women/girl?,,
COD2022BBS_PWID,kp,sex,1,0,,Were you born male/female?,,
COD2022BBS_PWID,kp,sex,2,1,,Were you born male/female?,,
COD2022BBS_TG,kp,sex,1,0,,Were you born male/female?,,
ZAF2022ACA_PWID,kp,sex,1,0,,Sex at birth,,
ZAF2022ACA_PWID,kp,sex,2,1,,Sex at birth,,
MLI2014BBS_MSM,kp,sex,1,1,,What was your sex assigned at birth?,,
ZMB2021BBS_PWID,kp,sex,1,0,,,,
ZMB2021BBS_PWID,kp,sex,2,1,,,,
ZMB2021BBS_PWID,kp,sex,3,,,,,
ZMB2017BBS_FSW,kp,sex,1,1,,What is the candidate's biological sex?,,
TZA2022BBS_PWID,kp,sex,Mwanamke,1,,,,
TZA2022BBS_PWID,kp,sex,Mwanaume,0,,,,
TZA2022BBS_PWID,kp,sex,Sijui,,,,,
MWI2020BBS_TG,kp,sex,1,0,,,,
MWI2020BBS_TG,kp,sex,2,1,,,,
BDI2021BBS_PWID,kp,sex,1,0,,Notez le sexe du répondant,,
BDI2021BBS_PWID,kp,sex,2,1,,Notez le sexe du répondant,,
KEN2016ACA_MSM,kp,sex,Male,0,,,,
MWI2016ACA_MSM,kp,sex,Male,0,,,,
ZAF2016ACA_MSM,kp,sex,Male,0,,,,
GIN2022BBS_PWID,kp,sex,1,0,,,,
GIN2022BBS_PWID,kp,sex,2,1,,,,
MOZ2021BBS_MSM,kp,sex,Homem,0,,,,
ZAF2017ACA_FSW,kp,sex,0,1,,,,
ZAF2017ACA_FSW,kp,sex,1,0,,,,
ZAF2017ACA_MSM,kp,sex,0,1,,,,
ZAF2017ACA_MSM,kp,sex,1,0,,,,
NGA2020BBS_TG,kp,sex,Female,1,,,,
NGA2020BBS_TG,kp,sex,Male,0,,,,
ZMB2021BBS_MSM,kp,sex,1,0,,What was your sex at birth?,,
BEN2017BBS_PWID,kp,sex,Feminin,1,,Sexe,,
BEN2017BBS_PWID,kp,sex,Masculin,0,,Sexe,,
NAM2019BBS_MSM,kp,sex_2ndlastpartner,1,1,,sex of 2nd last partner,,
NAM2019BBS_MSM,kp,sex_2ndlastpartner,2,0,,,,
NAM2019BBS_MSM,kp,sex_2ndlastpartner,9,,,,,
NAM2019BBS_MSM,kp,sex_3rdlastpartner,1,1,,sex of 3rd last partner,,
NAM2019BBS_MSM,kp,sex_3rdlastpartner,2,0,,,,
NAM2019BBS_MSM,kp,sex_3rdlastpartner,9,,,,,
NAM2019BBS_MSM,kp,sex_4thlastpartner,1,1,,sex of 4th last partner,,
NAM2019BBS_MSM,kp,sex_4thlastpartner,2,0,,,,
NAM2019BBS_MSM,kp,sex_4thlastpartner,9,,,,,
NAM2019BBS_MSM,kp,sex_5thlastpartner,1,1,,sex of 5th last partner,,
NAM2019BBS_MSM,kp,sex_5thlastpartner,2,0,,,,
NAM2019BBS_MSM,kp,sex_5thlastpartner,9,,,,,
NAM2019BBS_MSM,kp,sex_lastpartner,9,,,Ssex of last partner.,,
NAM2019BBS_MSM,kp,sex_lastpartner,1,0,,,,
NAM2019BBS_MSM,kp,sex_lastpartner,2,1,,,,
ZMB2021BBS_PWID,kp,sex_lastpartner,1,0,,"The last time you had sex, was this with a man, a woman, a transgender person, or another person?",,
ZMB2021BBS_PWID,kp,sex_lastpartner,2,1,,"The last time you had sex, was this with a man, a woman, a transgender person, or another person?",,
ZMB2021BBS_PWID,kp,sex_lastpartner,5,3,,"The last time you had sex, was this with a man, a woman, a transgender person, or another person?",,
GHA2017BBS_MSM,kp,sex_man_12mnths,1,1,Have you had oral or anal sex with a man in the last 12 months?,,,
COG2017BBS_MSM,kp,sex_man_6mnths,0,0,Have you had sex with a man in the alst 6 months?,,,
COG2017BBS_MSM,kp,sex_man_6mnths,1,1,Have you had sex with a man in the alst 6 months?,,,
SEN2015BBS_FSW,kp,sex_samegender_mnth,1,1,,"Au cours des 30 derniers jours, avez-vous eu des rapports sexuels avec \ des partenaires de même sexe\""?""",,
SEN2015BBS_FSW,kp,sex_samegender_mnth,2,0,,"Au cours des 30 derniers jours, avez-vous eu des rapports sexuels avec \ des partenaires de même sexe\""?""",,
SWZ2020BBS_MSM,kp,sexabroad,No,0,,have you ever had anal sex outside of SWZ,,
SWZ2020BBS_MSM,kp,sexabroad,Yes,1,,,,
LSO2019BBS_MSM,kp,sexual_abuser,1,1,,Who was the person who last forced you to have sex with them?,,stigma
LSO2019BBS_MSM,kp,sexual_abuser,4,4,,,,stigma
BDI2021BBS_MSM,kp,sexual_preference,1,1,,Comment définissez-vous votre préférence sexuelle ?,,
BDI2021BBS_MSM,kp,sexual_preference,2,0,,Comment définissez-vous votre préférence sexuelle ?,,
BDI2021BBS_MSM,kp,sexual_preference,3,2,,Comment définissez-vous votre préférence sexuelle ?,,
BDI2021BBS_MSM,kp,sexual_preference,8,,,Comment définissez-vous votre préférence sexuelle ?,,
BDI2021BBS_MSM,kp,sexual_preference,9,,,Comment définissez-vous votre préférence sexuelle ?,,
BDI2017ACA_PWID,kp,sexuality,1,1,,,,
BDI2017ACA_PWID,kp,sexuality,2,2,,,,
BDI2017ACA_PWID,kp,sexuality,3,3,,,,
BDI2017ACA_PWID,kp,sexuality,4,4,,,,
BDI2017ACA_PWID,kp,sexuality,5,5,,,,
BDI2017ACA_PWID,kp,sexuality,9,,,,,
ZWE2022ACA_PWID,kp,sexuality,Heterosexual,1,,,,
ZWE2022ACA_PWID,kp,sexuality,Bi-sexual,5,,,,
ZWE2022ACA_PWID,kp,sexuality,"Homosexual (gay, MSM)",2,,,,
ZAF2022ACA_PWID,kp,sexuality,1,1,,,,
ZAF2022ACA_PWID,kp,sexuality,2,2,,,,
ZAF2022ACA_PWID,kp,sexuality,3,5,,,,
BEN2022BBS_MSM,kp,sexuality,1,2,,Comment définissez-vous votre orientation sexuelle ?,,
BEN2022BBS_MSM,kp,sexuality,2,5,,Comment définissez-vous votre orientation sexuelle ?,,
MWI2020BBS_TG,kp,sexuality,1,2,,What do you consider your sexual orientation to be?,,
MWI2020BBS_TG,kp,sexuality,2,5,,What do you consider your sexual orientation to be?,,
MWI2020BBS_TG,kp,sexuality,4,3,,What do you consider your sexual orientation to be?,,
MWI2020BBS_TG,kp,sexuality,6,6,,What do you consider your sexual orientation to be?,,
BDI2021BBS_MSM,kp,sexuality,1,2,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,2,5,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,3,1,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,4,,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,7,,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,8,,,Comment définissez-vous votre orientation sexuelle ?,,
BDI2021BBS_MSM,kp,sexuality,9,,,Comment définissez-vous votre orientation sexuelle ?,,
KEN2016ACA_MSM,kp,sexuality,.,,,,,
KEN2016ACA_MSM,kp,sexuality,Bisexual,5,,,,
KEN2016ACA_MSM,kp,sexuality,Gay,2,,,,
KEN2016ACA_MSM,kp,sexuality,Heterosexual,1,,,,
KEN2016ACA_MSM,kp,sexuality,No answer,,,,,
KEN2016ACA_MSM,kp,sexuality,Other,6,,,,
KEN2016ACA_MSM,kp,sexuality,Transgender,4,,,,
MWI2016ACA_MSM,kp,sexuality,.,,,,,
MWI2016ACA_MSM,kp,sexuality,Bisexual,5,,,,
MWI2016ACA_MSM,kp,sexuality,Gay,2,,,,
MWI2016ACA_MSM,kp,sexuality,Heterosexual,1,,,,
MWI2016ACA_MSM,kp,sexuality,No answer,,,,,
MWI2016ACA_MSM,kp,sexuality,Other,6,,,,
MWI2016ACA_MSM,kp,sexuality,Transgender,4,,,,
ZAF2016ACA_MSM,kp,sexuality,.,,,,,
ZAF2016ACA_MSM,kp,sexuality,Bisexual,5,,,,
ZAF2016ACA_MSM,kp,sexuality,Gay,2,,,,
ZAF2016ACA_MSM,kp,sexuality,Heterosexual,1,,,,
ZAF2016ACA_MSM,kp,sexuality,No answer,,,,,
ZAF2016ACA_MSM,kp,sexuality,Other,6,,,,
ZAF2016ACA_MSM,kp,sexuality,Transgender,4,,,,
SEN2017BBS_MSM,kp,sexuality,2,,,,,
SEN2017BBS_MSM,kp,sexuality,3,,,,,
NGA2020BBS_TG,kp,sexuality,Bisexual,5,,What would you describe yourself as?,,
NGA2020BBS_TG,kp,sexuality,DK,,,What would you describe yourself as?,,
NGA2020BBS_TG,kp,sexuality,Gay/Homosexual/Lesbian,2,,What would you describe yourself as?,,
NGA2020BBS_TG,kp,sexuality,No_Response,,,What would you describe yourself as?,,
NGA2020BBS_TG,kp,sexuality,Others_(Specify),6,,What would you describe yourself as?,,
NGA2020BBS_TG,kp,sexuality,Straight/Heterosexual,1,,What would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,1,2,,Would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,2,5,,Would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,3,1,,Would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,4,6,,Would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,888,,,Would you describe yourself as?,,
ZMB2021BBS_MSM,kp,sexuality,999,,,Would you describe yourself as?,,
CAF2019BBS_FSW,kp,share_inject_ever,2,0,,Deja partage materiels d'injection de drogue,,
AGO2018PLACE_FSW,kp,share_needle,1,1,,Did you share a needle with someone who was injecting drugs?,,idu
AGO2018PLACE_FSW,kp,share_needle,2,0,,,,idu
AGO2018PLACE_FSW,kp,share_needle,8888,,,,,idu
SWZ2020BBS_FSW,kp,share_needle,1,1,,ever shared a needle,,
SWZ2020BBS_FSW,kp,share_needle,0,0,,,,
SWZ2020BBS_FSW,kp,share_needle,2,1,,,,
MWI2019BBS_FSW,kp,share_needle,0,0,,,,
MWI2019BBS_FSW,kp,share_needle,1,1,,,,
MWI2019BBS_FSW,kp,share_needle,2,1,,,,
MWI2019BBS_FSW,kp,share_needle,888,,,,,
AGO2018PLACE_MSM,kp,share_needle,1,1,,Did you share a needle with someone who was injecting drugs?,,idu
AGO2018PLACE_MSM,kp,share_needle,2,0,,,,idu
AGO2018PLACE_MSM,kp,share_needle,8888,,,,,idu
AGO2018PLACE_TGW,kp,share_needle,1,1,,Did you share a needle with someone who was injecting drugs?,,idu
AGO2018PLACE_TGW,kp,share_needle,2,0,,,,idu
AGO2018PLACE_TGW,kp,share_needle,8888,,,,,idu
AGO2018PLACE_PWID,kp,share_needle,1,1,Did you share a needle with someone who was injecting drugs?,,,idu
AGO2018PLACE_PWID,kp,share_needle,2,0,,,,idu
AGO2018PLACE_PWID,kp,share_needle,8888,,,,,idu
UGA2021BBS_FSW,kp,share_needle,1,1,Have you ever shared needles or syringes,,,idu
UGA2021BBS_FSW,kp,share_needle,2,1,,,,idu
UGA2021BBS_FSW,kp,share_needle,3,0,,,,idu
UGA2021BBS_FSW,kp,share_needle,998,,,,,idu
UGA2021BBS_MSM,kp,share_needle,1,1,Have you ever shared needles or syringes,,,idu
UGA2021BBS_MSM,kp,share_needle,2,1,,,,idu
UGA2021BBS_MSM,kp,share_needle,3,0,,,,idu
UGA2021BBS_MSM,kp,share_needle,998,,,,,idu
GHA2011BBS_CFSW,kp,share_needle,1,0,How many people have you shared needles with,,,
GHA2011BBS_CFSW,kp,share_needle,2,1,,,,
GHA2011BBS_CFSW,kp,share_needle,3,1,,,,
GHA2011BBS_CFSW,kp,share_needle,98,,,,,
GHA2011BBS_CFSW,kp,share_needle,99,,,,,
GHA2011BBS_CFSW,kp,share_needle,1,0,How many people have you shared needles with?,,,
GHA2019BBS_FSW,kp,share_needle,0,0,Have you ever shared a needle with somebody to inject drugs recreationally?,,,
GHA2019BBS_FSW,kp,share_needle,1,1,,,,
GHA2019BBS_FSW,kp,share_needle,98,,,,,
GHA2019BBS_FSW,kp,share_needle,99,,,,,
GHA2015BBS_FSW,kp,share_needle,1,0,From 'How many people have you shared needles with?',,,
GHA2015BBS_FSW,kp,share_needle,2,1,,,,
GHA2015BBS_FSW,kp,share_needle,3,1,,,,
GHA2015BBS_NPP,kp,share_needle,1,0,,,,
GHA2015BBS_NPP,kp,share_needle,2,1,,,,
GHA2015BBS_NPP,kp,share_needle,3,1,,,,
GHA2015BBS_NPP,kp,share_needle,98,,,,,
GHA2015BBS_NPP,kp,share_needle,99,,,,,
MOZ2012BBS_FSW,kp,share_needle,1,0,,,,
MOZ2012BBS_FSW,kp,share_needle,2,1,,,,
MOZ2012BBS_FSW,kp,share_needle,9,,,,,
MOZ2011BBS_MSM,kp,share_needle,1,0,,,,
MOZ2011BBS_MSM,kp,share_needle,3,1,,,,
MOZ2011BBS_MSM,kp,share_needle,9,,,,,
ZAF2014BBS_FSW,kp,share_needle,1,0,,,,
ZAF2014BBS_FSW,kp,share_needle,2,1,,,,
ZAF2014BBS_FSW,kp,share_needle,3,1,,,,
ZAF2017BBS_PWID,kp,share_needle,0,0,,,,
ZAF2017BBS_PWID,kp,share_needle,1,1,,,,
MOZ2021BBS_MSM,kp,share_needle,Nao,0,,,,
MOZ2021BBS_MSM,kp,share_needle,Sim_mais_Nao_nos_ultim,1,,,,
MOZ2021BBS_MSM,kp,share_needle,Sim_nos_ultimos_12_mese,1,,,,
UGA2012BBS_PWUD,kp,share_needle,1,1,Did you ever share your needles or syringes with others when you injected drugs?,,,
UGA2012BBS_PWUD,kp,share_needle,2,0,Did you ever share your needles or syringes with others when you injected drugs?,,,
UGA2012BBS_MSM,kp,share_needle,1,1,Did you ever share your needles or syringes with others when you injected drugs?,,,
UGA2012BBS_MSM,kp,share_needle,2,0,Did you ever share your needles or syringes with others when you injected drugs?,,,
UGA2012BBS_FSW,kp,share_needle,1,1,Did you ever share your needles or syringes with others when you injected drugs?,,,
UGA2012BBS_FSW,kp,share_needle,2,0,Did you ever share your needles or syringes with others when you injected drugs?,,,
ZAF2018BBS_FSW,kp,share_needle,1,0,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle,2,1,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle,3,1,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle,9,,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2013BBS_MSM,kp,share_needle,1,0,,Have you ever shared the needle or syringe?,,
ZAF2013BBS_MSM,kp,share_needle,2,1,,Have you ever shared the needle or syringe?,,
ZMB2017BBS_FSW,kp,share_needle,9,,,Do you ever share needles and syringes with others?,,
TZA2022BBS_PWID,kp,share_needle,Hapana,0,,,,
TZA2022BBS_PWID,kp,share_needle,Ndio,1,,,,
TZA2022BBS_PWID,kp,share_needle,Sikumbuki,,,,,
LSO2019BBS_FSW,kp,share_needle_first_inj,1,1,,,,idu
LSO2019BBS_FSW,kp,share_needle_first_inj,0,0,,,,idu
LSO2019BBS_FSW,kp,share_needle_first_inj,88,,,,,idu
LSO2019BBS_FSW,kp,share_needle_first_inj,99,,,,,idu
LSO2019BBS_MSM,kp,share_needle_first_inj,1,1,,,,idu
LSO2019BBS_MSM,kp,share_needle_first_inj,0,0,,,,idu
LSO2019BBS_MSM,kp,share_needle_first_inj,88,,,,,idu
LSO2019BBS_MSM,kp,share_needle_first_inj,99,,,,,idu
SLE2021BBS_TGW,kp,share_needle_hormones,Don'T Know,,"In the last 6 months, with how many people 
did you use a needle afer someone else had 
injected hormones with it?",,,idu
NGA2020BBS_TG,kp,share_needle_hormones_yr,0,0,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
NGA2020BBS_TG,kp,share_needle_hormones_yr,1,1,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
NGA2020BBS_TG,kp,share_needle_hormones_yr,2,1,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
NGA2020BBS_TG,kp,share_needle_hormones_yr,3,1,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
NGA2020BBS_TG,kp,share_needle_hormones_yr,5,1,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
NGA2020BBS_TG,kp,share_needle_hormones_yr,6,1,,"In the last 12 months, with how many people did you use needle after someone else had injected hormone with it",,
ZAF2017ACA_PWID,kp,share_needle_last,9,,Did you share a needle last time you injected?,,,
ZAF2017ACA_FSW,kp,share_needle_last,9,,Did you share a needle last time you injected?,,,
ZAF2017ACA_MSM,kp,share_needle_last,9,,Did you share a needle last time you injected?,,,
UGA2021BBS_FSW,kp,share_needle6mnth,998,,,,,idu
UGA2021BBS_MSM,kp,share_needle6mnth,998,,,,,idu
MOZ2012BBS_FSW,kp,share_needle6mnth,1,0,,,,
MOZ2012BBS_FSW,kp,share_needle6mnth,2,0,,,,
MOZ2012BBS_FSW,kp,share_needle6mnth,9,,,,,
ZAF2018BBS_FSW,kp,share_needle6mnth,1,0,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle6mnth,2,0,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle6mnth,3,1,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZAF2018BBS_FSW,kp,share_needle6mnth,9,,Have you ever shared the needle or syringe? IF YES: Did you share within the last 6 months?,,,
ZMB2021BBS_PWID,kp,share_needle6mnth,1,0,,"In the six months before the survey, how often were drug sinjected using syringe/needle previously used by someone?",,
ZMB2021BBS_PWID,kp,share_needle6mnth,2,1,,"In the six months before the survey, how often were drug sinjected using syringe/needle previously used by someone?",,
ZMB2021BBS_PWID,kp,share_needle6mnth,3,1,,"In the six months before the survey, how often were drug sinjected using syringe/needle previously used by someone?",,
ZMB2021BBS_PWID,kp,share_needle6mnth,4,1,,"In the six months before the survey, how often were drug sinjected using syringe/needle previously used by someone?",,
ZMB2021BBS_MSM,kp,share_needle6mnth,1,1,,Have you ever shared a needle or syringe for injecting drugs with someone else in the past 6 months?,,
ZMB2021BBS_MSM,kp,share_needle6mnth,2,0,,Have you ever shared a needle or syringe for injecting drugs with someone else in the past 6 months?,,
MOZ2011BBS_MSM,kp,share_needleyr,1,0,,,,
MOZ2011BBS_MSM,kp,share_needleyr,3,1,,,,
MOZ2011BBS_MSM,kp,share_needleyr,9,,,,,
MOZ2021BBS_MSM,kp,share_needleyr,Nao,0,,,,
MOZ2021BBS_MSM,kp,share_needleyr,Sim_mais_Nao_nos_ultim,0,,,,
MOZ2021BBS_MSM,kp,share_needleyr,Sim_nos_ultimos_12_mese,1,,,,
ZAF2014BBS_FSW,kp,share_needleyr,1,0,,,,
ZAF2014BBS_FSW,kp,share_needleyr,2,0,,,,
ZAF2014BBS_FSW,kp,share_needleyr,3,1,,,,
KEN2016ACA2_MSM,kp,share_needleyr,8,,,Have you shared a syringe or needle with anyone else when injecting drugs in the last 12 months?,,
KEN2016ACA2_MSM,kp,share_needleyr,9,,,Have you shared a syringe or needle with anyone else when injecting drugs in the last 12 months?,,
MLI2014BBS_MSM,kp,site,1,A,,,,
MLI2014BBS_MSM,kp,site,2,B,,,,
GHA2017BBS_MSM,kp,soldsex_man_6mnths,1,1,In the past 6 months did you receive money in exchange for sex with any male?,,,
GHA2017BBS_MSM,kp,soldsex_man_6mnths,2,0,In the past 6 months did you receive money in exchange for sex with any male?,,,
GHA2017BBS_MSM,kp,soldsex_woman_6mnths,1,1,In the past 6 months did you receive money in exchange for sex with any female?,,,
GHA2017BBS_MSM,kp,soldsex_woman_6mnths,2,0,In the past 6 months did you receive money in exchange for sex with any female?,,,
KEN2016ACA_MSM,kp,spouse_gender,.,,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
KEN2016ACA_MSM,kp,spouse_gender,Female,1,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
KEN2016ACA_MSM,kp,spouse_gender,Male,0,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
KEN2016ACA_MSM,kp,spouse_gender,Other,5,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
KEN2016ACA_MSM,kp,spouse_gender,Transgender (male to female),3,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
MWI2016ACA_MSM,kp,spouse_gender,.,,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
MWI2016ACA_MSM,kp,spouse_gender,Female,1,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
MWI2016ACA_MSM,kp,spouse_gender,Male,0,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
MWI2016ACA_MSM,kp,spouse_gender,Other,5,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
MWI2016ACA_MSM,kp,spouse_gender,Transgender (male to female),3,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
ZAF2016ACA_MSM,kp,spouse_gender,.,,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
ZAF2016ACA_MSM,kp,spouse_gender,Female,1,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
ZAF2016ACA_MSM,kp,spouse_gender,Male,0,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
ZAF2016ACA_MSM,kp,spouse_gender,Other,5,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
ZAF2016ACA_MSM,kp,spouse_gender,Transgender (male to female),3,,(DEMSPOUSE) What is the gender of your partner/spouse?,,
CAF2019BBS_FSW,kp,sterile_syringe,2,0,,Utilise de seringues sterilises a la derniere injection,,
SEN2017BBS_MSM,kp,sti_treat,0,0,,Traitements syndromiques des IST,,
SEN2017BBS_MSM,kp,sti_treat,1,1,,Traitements syndromiques des IST,,
SEN2017BBS_MSM,kp,sti_treat,2,1,,Traitements syndromiques des IST,,
SEN2017BBS_MSM,kp,sti_treat,3,,,Traitements syndromiques des IST,,
SEN2015BBS_FSW,kp,stigmafear_sticentre,0,0,"Unclear whether I should stratify this to only those registered, have done so",Quelles sont les raisons de ce retard ? [Presumably reason for being late to last follow-up at the STI centre],,
SEN2015BBS_FSW,kp,stigmafear_sticentre,1,1,"Unclear whether I should stratify this to only those registered, have done so",Quelles sont les raisons de ce retard ? [Presumably reason for being late to last follow-up at the STI centre],,
MOZ2014BBS_PWID,kp,survey_city,1,Maputo,,,,
MOZ2014BBS_PWID,kp,survey_city,2,Nampula,,,,
ZAF2017BBS_MSM,kp,survey_city,1,Bloemfontain,,,,
ZAF2017BBS_MSM,kp,survey_city,2,Port Elizabeth,,,,
ZAF2017BBS_MSM,kp,survey_city,3,Polokwane,,,,
