survey_id,dataset,variable,var_raw,var_label_raw,analysis,notes
ZAF2017ACA_MSM,kp,pwid,PWIDe,,,
MOZ2017PLACE_FSW,kp,pwid_place,pwid,,,
MOZ2017PLACE_MSM,kp,pwid_place,pwid,,,
MOZ2017PLACE_PWID,kp,pwid_place,pwid,,,
MOZ2017PLACE_TGM,kp,pwid_place,pwid,,,
MOZ2017PLACE_TGW,kp,pwid_place,pwid,,,
ZAF2017ACA_PWID,kp,pwud,PWUDe,,,
ZAF2017ACA_FSW,kp,pwud,PWUDe,,,
ZAF2017ACA_MSM,kp,pwud,PWUDe,,,
COD2019BBS_MSM,kp,quartier,q005,,,
GIN2022BBS_MSM,kp,quartier,Q005,,,
MLI2014BBS_MSM,kp,quartier,b11,,,
LSO2019BBS_FSW,kp,rape,q1008,,,
ZMB2021BBS_MSM,kp,rape_client_6mnth,swforce,,,
CAF2019BBS_FSW,kp,rape_npp,QA316,,,
SEN2019BBS_FSW,kp,rape_npp,v117,,,
SEN2015BBS_FSW,kp,rape_npp,A1QA316,,,
CAF2019BBS_MSM,kp,rape_police_ever,Q224,,,
SEN2017BBS_MSM,kp,rape_police_ever,masculinmrq224,,,
CAF2019BBS_FSW,kp,rape_police_often,QA311,,,
SEN2019BBS_FSW,kp,rape_police_often,v114,,,
SEN2015BBS_FSW,kp,rape_police_often,A1QA311,,,
CAF2019BBS_FSW,kp,raped_age,QA307,,,
CAF2019BBS_MSM,kp,raped_age,Q223,,,
SEN2019BBS_FSW,kp,raped_age,v110,,,
SEN2017BBS_MSM,kp,raped_age,masculinmrq223,,,
NGA2020BBS_TG,kp,raped_becausemsm,q603,,,
CAF2019BBS_FSW,kp,raped_ever,QA306,,,
CAF2019BBS_MSM,kp,raped_ever,everforced,,,
SEN2019BBS_FSW,kp,raped_ever,D401Aucoursdevotrevieavezvouseudesrapportssexuelssouslacontraint,,,
SEN2017BBS_MSM,kp,raped_ever,masculinmrq221,,,
ZMB2021BBS_MSM,kp,raped_ever,STGPFSXM,,,
NGA2020BBS_TG,kp,raped_firstsex,q303,,,
CAF2019BBS_MSM,kp,raped_man_count,Q222A,,,
NGA2020BBS_TG,kp,raped_police_yr,rape_police,,,
CAF2019BBS_MSM,kp,raped_woman_count,Q222B,,,
NGA2020BBS_TG,kp,raped_yr,q601,,,
CAF2019BBS_MSM,kp,rapedbyman_firstsex,forcedfirstsm,,,
CAF2019BBS_MSM,kp,rapedbywoman_firstsex,forcedfirstsf,,,
CAF2019BBS_MSM,kp,rapedman_firstsex,meforcedm,,,
CAF2019BBS_MSM,kp,rapedwoman_firstsex,meforcedf,,,
LSO2019BBS_MSM,kp,receive_oral_6mnth,qa515,,,
AGO2018PLACE_FSW,kp,recent_test_sti,c76,,,
AGO2018PLACE_MSM,kp,recent_test_sti,c76,,,
AGO2018PLACE_TGW,kp,recent_test_sti,c76,,,
AGO2018PLACE_PWID,kp,recent_test_sti,c76,,,
SWZ2020BBS_MSM,kp,receptive_12mnth,numreceptiveyr,,,
NAM2019BBS_MSM,kp,receptive_2ndlastpart_6mnth,p2_mrsx1,,,
NAM2019BBS_MSM,kp,receptive_3rdlastpart_6mnth,p3_mrsx1,,,
NAM2019BBS_MSM,kp,receptive_4thlastpart_6mnth,p4_mrsx1,,,
NAM2019BBS_MSM,kp,receptive_5thlastpart_6mnth,p5_mrsx1,,,
LSO2019BBS_MSM,kp,receptive_6mnth,qa512,,,
NAM2019BBS_MSM,kp,receptive_lastpart_6mnth,p1_mrsx1,,,
CAF2019BBS_MSM,kp,receptive_mnth,Q230A,,,
SEN2017BBS_MSM,kp,receptive_mnth,masculin_dermoismrq230,,,
CAF2018ACA_MSM,kp,receptive_unpr_6mnth,Q9,,,
ZAF2017ACA_PWID,kp,receptive_wk,ReceptiveAnalSex,,,
ZAF2017ACA_FSW,kp,receptive_wk,ReceptiveAnalSex,,,
ZAF2017ACA_MSM,kp,receptive_wk,ReceptiveAnalSex,,,
CAF2019BBS_MSM,kp,receptive_wk,Q230B,,,
SEN2017BBS_MSM,kp,receptive_wk,masculin_dermoismrq230_1,,,
MWI2019BBS_FSW,kp,regclients_mnth,Q7_10,,,
SEN2019BBS_FSW,kp,regclients_wk,a.Parmilesclientsquevousavezeuaucoursdes7derniersjourscombienson,,,
BFA2022BBS_MSM,kp,region,region,,,
BFA2022BBS_PWID,kp,region,region,,,
BFA2022BBS_FSW,kp,region,region,,,
GIN2022BBS_FSW,kp,region,Nom_Region,,,
GIN2022BBS_MSM,kp,region,Nom_Region,,,
GIN2017BBS_FSW,kp,region,I1,,,
BDI2021BBS_FSW,kp,region,Region,,,
BDI2021BBS_MSM,kp,region,region,,,
SEN2019BBS_FSW,kp,region,REGION,,,
NGA2020BBS_TG,kp,region,state,,,
BEN2013BBS_MSM,kp,religion,q109,,,
BEN2022BBS_MSM,kp,religion,Q109,,,
ZMB2021BBS_PWID,kp,religion,derelig_recode,,,
BDI2021BBS_FSW,kp,religion,q07aa,,,
BDI2021BBS_MSM,kp,religion,q109,,,
BDI2021BBS_PWID,kp,religion,q110,,,
ZAF2016ACA_MSM,kp,religion,DEMRELIG,,,
MWI2016ACA_MSM,kp,religion,DEMRELIG,,,
KEN2016ACA_MSM,kp,religion,DEMRELIG,,,
CAF2019BBS_MSM,kp,religion,religion,,,
NGA2020BBS_TG,kp,religion,religion,,,
ZMB2021BBS_MSM,kp,religion,derelig,,,
BEN2017ACA_FSW,kp,religion,M0quQ03,,,
NAM2019BBS_MSM,kp,residence,residence,,,
NAM2019BBS_FSW,kp,residence,residence,,,
MOZ2012BBS_FSW,kp,residence,DEMRES1,,,
MOZ2011BBS_MSM,kp,residence,DEMRES1,,,
MOZ2014BBS_PWID,kp,residence,DEMRES1,,,
BEN2017BBS_MSM,kp,residence,Q112,,,
BEN2013BBS_MSM,kp,residence,Q112,,,
ETH2020ACA_FSW,kp,residence,N01_cityoftheparticipant,,,
GIN2022BBS_FSW,kp,residence,S003,,,
GIN2022BBS_MSM,kp,residence,Q110,,,
ZAF2010ACA_FSW,kp,residence_city,Citybased,,,
COD2019BBS2_FSW,kp,residence_neighbourhood,q005,,,
COD2019BBS_PWID,kp,residence_neighbourhood,q005,,,
GIN2017BBS_FSW,kp,residence_neighbourhood,I4,,,
MLI2014BBS_MSM,kp,residence_neighbourhood,b10,,,
MOZ2021BBS_FSW,kp,residence_province,ddem_provi,,,
BDI2021BBS_MSM,kp,residence_province,a3,,,
BDI2021BBS_PWID,kp,residence_province,a3,,,
CAF2019BBS_FSW,kp,residence_province,Q106,,,
SEN2019BBS_FSW,kp,residence_region,residence_region,,,
CIV1999ACA_CFSW,kp,samesw,prosfide,,,
UGA2021BBS_FSW,kp,self_test,tsself,,,
UGA2021BBS_MSM,kp,self_test,tsself,,,
ZAF2017BBS_MSM,kp,self_test,slftst2,,,
ZAF2018BBS_FSW,kp,self_test,slftst2,,,
ZMB2017BBS_FSW,kp,self_test,slftst2,,,
UGA2021BBS_FSW,kp,self_test12mnths,self_test12mnths,,,
UGA2021BBS_MSM,kp,self_test12mnths,self_test12mnths,,,
MWI2019BBS_MSM,kp,sero_mnth,sero_mnth,,,
MWI2019BBS_MSM,kp,sero_yr,sero_yr,,,
AGO2018PLACE_FSW,kp,sex,c23,,,
NAM2019BBS_MSM,kp,sex,sex,,,
NAM2019BBS_FSW,kp,sex,sex,,,
AGO2018PLACE_MSM,kp,sex,c23,,,
AGO2018PLACE_TGW,kp,sex,c23,,,
AGO2018PLACE_PWID,kp,sex,c23,,,
MOZ2017PLACE_FSW,kp,sex,C29,,,
UGA2021BBS_FSW,kp,sex,elsex,,,
UGA2021BBS_MSM,kp,sex,elsex,,,
BDI2017ACA_PWID,kp,sex,B02,,,
TGO2017BBS_PWID,kp,sex,sex,,,
ZAF2019BBS_MSM,kp,sex,sex,,,
ZAF2019BBS_TGW,kp,sex,Biological_sex_Scr,,,
ZAF2017BBS_PWID,kp,sex,sex,,,
KEN2016ACA2_MSM,kp,sex,q103,,,
UGA2012BBS_PWUD,kp,sex,DESEX,,,
UGA2012BBS_MSM,kp,sex,DESEX,,,
UGA2012BBS_FSW,kp,sex,DESEX,,,
ZAF2017ACA_PWID,kp,sex,BiolGen2,,,
MOZ2017PLACE_MSM,kp,sex,C29,,,
MOZ2017PLACE_PWID,kp,sex,C29,,,
MOZ2017PLACE_TGM,kp,sex,C29,,,
MOZ2017PLACE_TGW,kp,sex,C29,,,
MOZ2021BBS_MSM,kp,sex,ident1_screen5,,,
SWZ2020BBS_MSM,kp,sex,sex,,,
BFA2022BBS_PWID,kp,sex,q101a,,,
BEN2020BBS_TG,kp,sex,QQ104,,,
COD2019BBS_PWID,kp,sex,sexe,,,
GIN2022BBS_MSM,kp,sex,Q100b,,,
NGA2014BBS_FSW,kp,sex,q101_sex,,,
NGA2014BBS_MSM,kp,sex,q101_sex,,,
NGA2014BBS_PWID,kp,sex,q101_sex,,,
RWA2018BBS_MSM,kp,sex,e1,,,
ZWE2019BBS_MSM,kp,sex,DESEXBTH,,,
COG2017BBS_PWID,kp,sex,sexe,,,
MOZ2021BBS_FSW,kp,sex,indent_screen1,,,
COD2022PSE_MSM,kp,sex,sxnais,,,
COD2022PSE_FSW,kp,sex,sxnais,,,
COD2022PSE_PWID,kp,sex,sxnais,,,
COD2022PSE_TG,kp,sex,sxnais,,,
COD2022BBS_MSM,kp,sex,sxnais,,,
COD2022BBS_FSW,kp,sex,sxnais,,,
COD2022BBS_PWID,kp,sex,sxnais,,,
COD2022BBS_TG,kp,sex,sxnais,,,
ZAF2022ACA_PWID,kp,sex,sex,,,
MLI2014BBS_MSM,kp,sex,d43,,,
ZMB2021BBS_PWID,kp,sex,sexrecode,,,
ZMB2017BBS_FSW,kp,sex,sex,,,
TZA2022BBS_PWID,kp,sex,sex_identity,,,
MWI2020BBS_TG,kp,sex,sex,,,
BDI2021BBS_PWID,kp,sex,q100b,,,
KEN2016ACA_MSM,kp,sex,DEMsex,,,
MWI2016ACA_MSM,kp,sex,DEMsex,,,
ZAF2016ACA_MSM,kp,sex,DEMsex,,,
GIN2022BBS_PWID,kp,sex,Q100b,,,
ZAF2017ACA_FSW,kp,sex,BiolGen2,,,
ZAF2017ACA_MSM,kp,sex,BiolGen2,,,
NGA2020BBS_TG,kp,sex,gender_birth,,,
ZMB2021BBS_MSM,kp,sex,desexbth,,,
BEN2017BBS_PWID,kp,sex,Q02,,,
COD2022PSE_FSW,kp,sex_12mnths,rap_sex,,,
NAM2019BBS_MSM,kp,sex_2ndlastpartner,p2_fm,,,
NAM2019BBS_MSM,kp,sex_3rdlastpartner,p3_fm,,,
NAM2019BBS_MSM,kp,sex_4thlastpartner,p4_fm,,,
NAM2019BBS_MSM,kp,sex_5thlastpartner,p5_fm,,,
NAM2019BBS_MSM,kp,sex_lastpartner,p1_fm,,,
ZMB2021BBS_PWID,kp,sex_lastpartner,lsasex,,,
GHA2017BBS_MSM,kp,sex_man_12mnths,,,,
COD2022PSE_MSM,kp,sex_man_12mnths,rap_sex,,,
COG2017BBS_MSM,kp,sex_man_6mnths,s02q18d,,,
ZAF2017ACA_PWID,kp,sex_samegender_mnth,SameGenderSex,,,
ZAF2017ACA_FSW,kp,sex_samegender_mnth,SameGenderSex,,,
ZAF2017ACA_MSM,kp,sex_samegender_mnth,SameGenderSex,,,
SEN2015BBS_FSW,kp,sex_samegender_mnth,femalepart,,,
SWZ2020BBS_MSM,kp,sexabroad,sexabroad,,,
LSO2019BBS_MSM,kp,sexual_abuse,q1008,,,
LSO2019BBS_MSM,kp,sexual_abuser,q1009,,,
BDI2021BBS_MSM,kp,sexual_preference,q115,,,
BDI2017ACA_PWID,kp,sexuality,B03bis,,,
ZWE2022ACA_PWID,kp,sexuality,Q9,,,
ZAF2022ACA_PWID,kp,sexuality,sexuality,,,
BEN2022BBS_MSM,kp,sexuality,Q116,,,
MWI2020BBS_TG,kp,sexuality,q1_11,,,
BDI2021BBS_MSM,kp,sexuality,q116,,,
KEN2016ACA_MSM,kp,sexuality,IDSEXUAL,,,
MWI2016ACA_MSM,kp,sexuality,IDSEXUAL,,,
ZAF2016ACA_MSM,kp,sexuality,IDSEXUAL,,,
SEN2017BBS_MSM,kp,sexuality,sexualite,,,
NGA2020BBS_TG,kp,sexuality,sexual_orientation,,,
ZMB2021BBS_MSM,kp,sexuality,deident,,,
CAF2019BBS_FSW,kp,share_inject_ever,Q124,,,
AGO2018PLACE_FSW,kp,share_needle,c41,,,
SWZ2020BBS_FSW,kp,share_needle,NeedleShared,,,
MWI2019BBS_FSW,kp,share_needle,Q6_46,,,
AGO2018PLACE_MSM,kp,share_needle,c41,,,
AGO2018PLACE_TGW,kp,share_needle,c41,,,
AGO2018PLACE_PWID,kp,share_needle,c41,,,
MOZ2017PLACE_FSW,kp,share_needle,C47,,,
UGA2021BBS_FSW,kp,share_needle,drshare,,,
UGA2021BBS_MSM,kp,share_needle,drshare,,,
GHA2011BBS_CFSW,kp,share_needle,SHARENEEDLE1107,,,
GHA2011BBS_CFSW,kp,share_needle,NEEDLES907,,,
GHA2019BBS_FSW,kp,share_needle,injecting_drugs_2,,,
GHA2015BBS_FSW,kp,share_needle,Q907NEED,,,
GHA2015BBS_NPP,kp,share_needle,q1007,,,
MOZ2012BBS_FSW,kp,share_needle,DRUGS4,,,
MOZ2011BBS_MSM,kp,share_needle,DRUGS3,,,
ZAF2017BBS_MSM,kp,share_needle,drugs15,,,
ZAF2014BBS_FSW,kp,share_needle,drugs3,,,
ZAF2017BBS_PWID,kp,share_needle,drug12,,,
MOZ2021BBS_MSM,kp,share_needle,ident14_drugs3,,,
UGA2012BBS_PWUD,kp,share_needle,IDSHARE,,,
UGA2012BBS_MSM,kp,share_needle,IDSHARE,,,
UGA2012BBS_FSW,kp,share_needle,IDSHARE,,,
ZAF2018BBS_FSW,kp,share_needle,drugs3,,,
MOZ2017PLACE_MSM,kp,share_needle,C47,,,
MOZ2017PLACE_PWID,kp,share_needle,C47,,,
MOZ2017PLACE_TGM,kp,share_needle,C47,,,
MOZ2017PLACE_TGW,kp,share_needle,C47,,,
MWI2019BBS_MSM,kp,share_needle,Q7_2,,,
MOZ2021BBS_FSW,kp,share_needle,share_needle,,,
ZAF2013BBS_MSM,kp,share_needle,drugs3,,,
ZMB2017BBS_FSW,kp,share_needle,drug12,,,
TZA2022BBS_PWID,kp,share_needle,ever_shared_needle,,,
LSO2019BBS_FSW,kp,share_needle_first_inj,qc1103,,,
LSO2019BBS_MSM,kp,share_needle_first_inj,q1103c,,,
SLE2021BBS_TGW,kp,share_needle_hormones,tgc05,,,
NGA2020BBS_TG,kp,share_needle_hormones_yr,q403n,,,
ZAF2017ACA_PWID,kp,share_needle_last,ShareNeedle,,,
ZAF2017ACA_FSW,kp,share_needle_last,ShareNeedle,,,
ZAF2017ACA_MSM,kp,share_needle_last,ShareNeedle,,,
ZWE2022ACA_PWID,kp,share_needle_norm,share_needle_norm,,,
UGA2021BBS_FSW,kp,share_needle6mnth,share_needle6mnth,,,
UGA2021BBS_MSM,kp,share_needle6mnth,share_needle6mnth,,,
MOZ2012BBS_FSW,kp,share_needle6mnth,share_needle6mnth,,,
ZAF2018BBS_FSW,kp,share_needle6mnth,drugs3a,,,
MOZ2021BBS_FSW,kp,share_needle6mnth,share_needle6mnth,,,
ZMB2021BBS_PWID,kp,share_needle6mnth,idinjt_recode,,,
ZMB2021BBS_MSM,kp,share_needle6mnth,idinjt,,,
MOZ2011BBS_MSM,kp,share_needleyr,share_needleyr,,,
MOZ2021BBS_MSM,kp,share_needleyr,share_needleyr,,,
ZAF2014BBS_FSW,kp,share_needleyr,share_needle12mth,,,
SWZ2020BBS_FSW,kp,share_needleyr,share_needle12mnth,,,
MWI2019BBS_FSW,kp,share_needleyr,share_needle12mnth,,,
KEN2016ACA2_MSM,kp,share_needleyr,q1304,,,
MLI2014BBS_MSM,kp,site,t02a,,,
COD2019BBS1_FSW,kp,site_name,q006,,,
BEN2022BBS_FSW,kp,site_name,A8,,,
GHA2017BBS_MSM,kp,soldsex_man_6mnths,soldsextomale,,,
GHA2017BBS_MSM,kp,soldsex_woman_6mnths,soldsextofemale,,,
KEN2016ACA_MSM,kp,spouse_gender,DEMSPOUSE,,,
MWI2016ACA_MSM,kp,spouse_gender,DEMSPOUSE,,,
ZAF2016ACA_MSM,kp,spouse_gender,DEMSPOUSE,,,
BEN2018ACA_FSW,kp,start_visit,start0,,,
CAF2019BBS_FSW,kp,sterile_syringe,Q128,,,
SEN2019BBS_FSW,kp,sti_test_3mnth,QQUSVPVTQB507B_4,,,
SEN2017BBS_MSM,kp,sti_treat,trait_istmrq723,,,
ZMB2021BBS_MSM,kp,sti_treat,stpharm,,,
SEN2015BBS_FSW,kp,stigmafear_sticentre,stigmafear_sti,,,
MWI2019BBS_FSW,kp,subject_id1,subject_id,,,
SWZ2020BBS_FSW,kp,survey_city,site,,,
SWZ2020BBS_MSM,kp,survey_city,site,,,
ZAF2019ACA_FSW,kp,survey_city,Q2,,,
ZAF2016ACA_MSM,kp,survey_city,site_name_char,,,
KEN2016ACA_MSM,kp,survey_city,site_name_char,,,
MWI2016ACA_MSM,kp,survey_city,site_name_char,,,
BEN2008ACA_FSW,kp,survey_city,commune,,,
BEN2012BBS_FSW,kp,survey_city,A3A,,,
BEN2015BBS_FSW,kp,survey_city,NOMVILLE,,,
SSD2016BBS_FSW,kp,survey_city,survey_city,,,
SSD2017BBS_FSW,kp,survey_city,survey_city,,,
SSD2019BBS_FSW,kp,survey_city,survey_city,,,
SSD2019BBS2_FSW,kp,survey_city,survey_city,,,
TGO2017BBS_FSW,kp,survey_city,ville,,,
TGO2017BBS_MSM,kp,survey_city,ville,,,
TGO2017BBS_PWID,kp,survey_city,ville,,,
BFA2002BBS_FSW,kp,survey_city,ville2,,,
GIN2002BBS_FSW,kp,survey_city,ville2,,,
NER2002BBS_FSW,kp,survey_city,ville2,,,
SEN2002BBS_FSW,kp,survey_city,ville2,,,
TGO2002BBS_FSW,kp,survey_city,ville2,,,
BFA2005BBS_FSW,kp,survey_city,ville2,,,
NER2005BBS_FSW,kp,survey_city,ville2,,,
GIN2005BBS_FSW,kp,survey_city,ville2,,,
TGO2005BBS_FSW,kp,survey_city,ville2,,,
SEN2005BBS_FSW,kp,survey_city,ville2,,,
MLI2005BBS_FSW,kp,survey_city,ville2,,,
GHA2015BBS_FSW,kp,survey_city,Town,,,
MOZ2014BBS_PWID,kp,survey_city,SRVYCITY,,,
ZAF2017BBS_MSM,kp,survey_city,location,,,
ZAF2014BBS_FSW,kp,survey_city,srvycity,,,
ZAF2019BBS_MSM,kp,survey_city,site,,,
ZAF2019BBS_TGW,kp,survey_city,survey_city,,,
BEN2017BBS_MSM,kp,survey_city,COM,,,
ZAF2018BBS_FSW,kp,survey_city,srvycty2,,,
ZAF2017BBS_PWID,kp,survey_city,loc,,,
UGA2012BBS_FSW,kp,survey_city,survey_city,,,
BEN2013BBS_MSM,kp,survey_city,COM,,,
UGA2012BBS_MSM,kp,survey_city,survey_city,,,
UGA2012BBS_PWUD,kp,survey_city,survey_city,,,
ZAF2017ACA_PWID,kp,survey_city,Area,,,
CIV1999ACA_CFSW,kp,survey_city,lieuint,,,
MWI2013BBS_FSW,kp,survey_city,DISTRICT,,,
MWI2006BBS_FSW,kp,survey_city,a004,,,
BFA2022BBS_MSM,kp,survey_city,localite,,,
BFA2022BBS_PWID,kp,survey_city,localite,,,
BFA2022BBS_FSW,kp,survey_city,localite,,,
COD2019BBS1_FSW,kp,survey_city,q003,,,
COD2019BBS2_FSW,kp,survey_city,q003,,,
COD2019BBS_MSM,kp,survey_city,q003,,,
COD2019BBS_PWID,kp,survey_city,q003,,,
GHA2011BBS_MSM,kp,survey_city,survey_city,,,
ZAF1998ACA_FSW,kp,survey_city,survey_city,,,
ZWE2019BBS_MSM,kp,survey_city,SITE,,,
COG2017BBS_FSW,kp,survey_city,ville,,,
COG2017BBS_PWID,kp,survey_city,depart,,,
COG2017BBS_MSM,kp,survey_city,ville,,,
MOZ2021BBS_FSW,kp,survey_city,survey_city,,,
BEN2022BBS_MSM,kp,survey_city,Q003,,,
BEN2022BBS_FSW,kp,survey_city,A4,,,
BEN2022BBS_PWID,kp,survey_city,Q005,,,
ZAF2012ACA_FSW,kp,survey_city,city,,,
MOZ2012ACA_FSW,kp,survey_city,city,,,
KEN2012ACA_FSW,kp,survey_city,city,,,
GHA2017BBS_MSM,kp,survey_city,survey_city,,,
COD2022PSE_MSM,kp,survey_city,city_calc,,,
COD2022PSE_PWID,kp,survey_city,city_calc,,,
COD2022PSE_TG,kp,survey_city,city_calc,,,
COD2022BBS_FSW,kp,survey_city,city,,,
COD2022BBS_MSM,kp,survey_city,city,,,
COD2022BBS_PWID,kp,survey_city,city,,,
COD2022BBS_TG,kp,survey_city,city,,,
ZMB2023BBS_FSW,kp,survey_city,QPSITE_elig,,,
ZMB2021BBS_PWID,kp,survey_city,site,,,
ZMB2017BBS_FSW,kp,survey_city,site,,,
TZA2022BBS_FSW,kp,survey_city,survey_city,,,
TZA2022BBS_PWID,kp,survey_city,survey_city,,,
TGO2011BBS_MSM,kp,survey_city,ville,,,
MWI2020BBS_TG,kp,survey_city,district,,,
BDI2021BBS_FSW,kp,survey_city,a21,,,
BDI2021BBS_MSM,kp,survey_city,a30,,,
BDI2021BBS_PWID,kp,survey_city,a30,,,
GHA2002BBS_FSW,kp,survey_city,zone_gh,,,
GIN2022BBS_PWID,kp,survey_city,survey_city,,,
ZAF2017ACA_FSW,kp,survey_city,Area,,,
ZAF2017ACA_MSM,kp,survey_city,Area,,,
CAF2019BBS_FSW,kp,survey_city,SITE,,,
CAF2019BBS_MSM,kp,survey_city,QA6,,,
ZMB2021BBS_MSM,kp,survey_city,site,,,
UGA2021BBS_MSM,kp,survey_city,pmloc,,,
UGA2021BBS_FSW,kp,survey_city,pmloc,,,
NAM2019BBS_FSW,kp,survey_city,site,,,
NAM2019BBS_MSM,kp,survey_city,site,,,
BEN2017BBS_PWID,kp,survey_city,A5,,,
SSD2016BBS_FSW,kp,survey_day,date,,,
SSD2017BBS_FSW,kp,survey_day,today,,,
SSD2019BBS_FSW,kp,survey_day,date,,,
SSD2019BBS2_FSW,kp,survey_day,date,,,
TGO2017BBS_FSW,kp,survey_day,datview,,,
TGO2017BBS_MSM,kp,survey_day,datview,,,
TGO2017BBS_PWID,kp,survey_day,datview,,,
TGO2015BBS_MSM,kp,survey_day,DATVIEW,,,
GHA2015BBS_NPP,kp,survey_day,Date,,,
MOZ2012BBS_FSW,kp,survey_day,DATE,,,
MOZ2011BBS_MSM,kp,survey_day,DATE,,,
MOZ2014BBS_PWID,kp,survey_day,DATE,,,
ZAF2017BBS_MSM,kp,survey_day,today,,,
ZAF2019BBS_MSM,kp,survey_day,date,,,
ZAF2019BBS_TGW,kp,survey_day,date,,,
MWI2019BBS_CFSW,kp,survey_day,DATE_OF_INTERVIEW,,,
ZAF2018BBS_FSW,kp,survey_day,interviewdate,,,
ZAF2017BBS_PWID,kp,survey_day,today,,,
BEN2013BBS_MSM,kp,survey_day,DATE,,,
KEN2016ACA2_MSM,kp,survey_day,today,,,
UGA2012BBS_FSW,kp,survey_day,TODAY,,,
UGA2012BBS_MSM,kp,survey_day,TODAY,,,
UGA2012BBS_PWUD,kp,survey_day,TODAY,,,
MWI2006BBS_FSW,kp,survey_day,b006,,,
BFA2022BBS_MSM,kp,survey_day,date_enq,,,
BFA2022BBS_PWID,kp,survey_day,date_de_l_enquete,,,
BFA2022BBS_FSW,kp,survey_day,date_enq,,,
COD2019BBS2_FSW,kp,survey_day,todaycalc,,,
COD2019BBS_MSM,kp,survey_day,todaycalc,,,
ZWE2019BBS_MSM,kp,survey_day,today,,,
MWI2019BBS_MSM,kp,survey_day,INTERVIEW_DATE,,,
MWI2019BBS_FSW,kp,survey_day,DATE_OF_INTERVIEW,,,
ZMB2017BBS_FSW,kp,survey_day,date,,,
TZA2022BBS_PWID,kp,survey_day,today,,,
BDI2021BBS_PWID,kp,survey_day,h00_date1,,,
BEN2017BBS_PWID,kp,survey_day,A3,,,
ZAF2017BBS_PWID,kp,survey_day2,entrydate,,,
GHA2011BBS_MSM,kp,survey_dayday,q2_dd,,,
NGA2014BBS_FSW,kp,survey_dayday,day,,,
NGA2014BBS_MSM,kp,survey_dayday,day,,,
NGA2014BBS_PWID,kp,survey_dayday,day,,,
GIN2017BBS_FSW,kp,survey_dayday,Q011K,,,
MWI2019BBS_MSM,kp,survey_dayday,survey_day2,,,
MWI2019BBS_FSW,kp,survey_dayday,survey_day,,,
ZWE2019BBS_MSM,kp,survey_dayday,survey_dayday,,,
MOZ2021BBS_FSW,kp,survey_dayday,survey_dayday,,,
BFA2022BBS_MSM,kp,survey_dayday,q13_jour,,,
BEN2022BBS_MSM,kp,survey_dayday,survey_day,,,
BEN2022BBS_PWID,kp,survey_dayday,survey_day,,,
COD2022PSE_MSM,kp,survey_dayday,survey_day,,,
COD2022PSE_FSW,kp,survey_dayday,survey_day,,,
COD2022PSE_PWID,kp,survey_dayday,survey_day,,,
COD2022PSE_TG,kp,survey_dayday,survey_day,,,
COD2022BBS_FSW,kp,survey_dayday,survey_day,,,
COD2022BBS_MSM,kp,survey_dayday,survey_day,,,
COD2022BBS_PWID,kp,survey_dayday,survey_day,,,
COD2022BBS_TG,kp,survey_dayday,survey_day,,,
MLI2014BBS_MSM,kp,survey_dayday,day,,,
ZMB2023BBS_FSW,kp,survey_dayday,day,,,
ZMB2017BBS_FSW,kp,survey_dayday,day,,,
TZA2022BBS_PWID,kp,survey_dayday,day,,,
CAF2019BBS_MSM,kp,survey_dayday,survey_day,,,
BEN2017ACA_FSW,kp,survey_dayday,day,,,
CIV1999ACA_CFSW,kp,survey_month,mintv,,,
COD2019BBS2_FSW,kp,survey_month,todaymonth,,,
COD2019BBS_MSM,kp,survey_month,todaymonth,,,
GHA2011BBS_MSM,kp,survey_month,q2_mm,,,
NGA2014BBS_FSW,kp,survey_month,month,,,
NGA2014BBS_MSM,kp,survey_month,month,,,
NGA2014BBS_PWID,kp,survey_month,month,,,
GIN2017BBS_FSW,kp,survey_month,Q011N,,,
MWI2019BBS_MSM,kp,survey_month,survey_month2,,,
MWI2019BBS_FSW,kp,survey_month,survey_month,,,
ZWE2019BBS_MSM,kp,survey_month,survey_month,,,
MOZ2021BBS_FSW,kp,survey_month,survey_month,,,
BFA2022BBS_MSM,kp,survey_month,q13_mois,,,
BEN2022BBS_MSM,kp,survey_month,survey_month,,,
BEN2022BBS_PWID,kp,survey_month,survey_month,,,
ZAF2013BBS_MSM,kp,survey_month,ivdatem,,,
COD2022PSE_MSM,kp,survey_month,todaymonth,,,
COD2022PSE_FSW,kp,survey_month,todaymonth,,,
COD2022PSE_PWID,kp,survey_month,todaymonth,,,
COD2022PSE_TG,kp,survey_month,todaymonth,,,
COD2022BBS_FSW,kp,survey_month,survey_month,,,
COD2022BBS_MSM,kp,survey_month,survey_month,,,
COD2022BBS_PWID,kp,survey_month,survey_month,,,
COD2022BBS_TG,kp,survey_month,survey_month,,,
MLI2014BBS_MSM,kp,survey_month,month,,,
ZMB2023BBS_FSW,kp,survey_month,month,,,
ZMB2017BBS_FSW,kp,survey_month,month,,,
TZA2022BBS_PWID,kp,survey_month,month,,,
CAF2019BBS_MSM,kp,survey_month,survey_month,,,
BEN2017ACA_FSW,kp,survey_month,month,,,
CIV1999ACA_CFSW,kp,survey_year,aintv,,,
COD2019BBS1_FSW,kp,survey_year,todayyear,,,
COD2019BBS2_FSW,kp,survey_year,todayyear,,,
COD2019BBS_MSM,kp,survey_year,todayyear,,,
GHA2011BBS_MSM,kp,survey_year,q2_yyyy,,,
